x,y,z
-1.795516536618634,4.291413177398129,26.16687916148446
-1.638062662161629,4.250893918202146,25.85659383886907
-1.585165814437224,4.258928064522205,25.57194165175484
-1.507691008315151,4.259617863577126,25.36773813166773
-1.424827133734558,4.26610279430181,25.1671078914536
-1.226438089405047,4.282954917334957,24.85031614152485
-1.148521270756092,4.323787555229774,24.56258479091392
-1.04861361387724,4.357399072614506,24.35241590446057
-0.9479616622521263,4.391762311321546,24.14104873622602
-0.7220132184913446,4.464951078696391,23.80408717189377
-0.6219444993111303,4.536816892250527,23.50046917063061
-0.5083268189550889,4.597571446676093,23.28496468532068
-0.2596814755025676,4.711589746199311,22.93445100675888
-0.1473713950483706,4.811522060801242,22.62331919651388
-0.02027942189877585,4.893162888102477,22.40416785935176
0.103071732215632,4.97985445853641,22.18428758163684
0.3615595814675743,5.148279220655709,21.8247966798599
0.4843761784247409,5.274839819435551,21.49638224392384
0.6121030016549422,5.376552970153345,21.26893633294565
0.736194315678933,5.487894843779568,21.04092800572585
0.976354111554711,5.68543471567367,20.66882013503515
1.101037962867323,5.826203773096814,20.3256513387697
1.220201460842059,5.941730916041779,20.09125525313526
1.460237905143741,6.147923011768074,19.71762465869041
1.584774117772097,6.291053207113079,19.37176457702117
1.703892118676755,6.409799999739217,19.13133861989724
1.819394152184728,6.52797517317113,18.89081886808928
2.0461970720526,6.746032840500592,18.51614437418844
2.168113046926573,6.878121783076732,18.16843969795841
2.278700857775117,6.993255317157886,17.92751538029698
2.385628348965611,7.102672552325858,17.68658282179375
2.589455611938137,7.302061714518576,17.31635989039845
2.722735920685118,7.429655580090287,16.97356331367327
2.84369543231217,7.548995820729017,16.74231433228132
3.085434756275765,7.781914212196369,16.36268206633011
3.246555625110629,7.917808656137117,16.00093694082823
3.390935809976028,8.040805308326968,15.74118510167047
3.536344104198385,8.162204627396813,15.47678086159997
3.788118634143567,8.377779727353332,15.05459218724051
3.944985489925786,8.468544185839002,14.67561053095065
4.070347800079395,8.549670656348292,14.40762501825398
4.187081374249383,8.614505932495296,14.13994480993125
4.381353063214171,8.711062059746096,13.70030092088218
4.528246640695459,8.735304918205514,13.33012295746858
4.638900343366794,8.758815970726673,13.05479418849658
4.745545673877348,8.775467052119618,12.77537685791603
4.924771930549563,8.799618404217942,12.31950002816314
5.070103684829718,8.779458251482932,11.93645042031263
5.174995439200908,8.773592983946845,11.65509015867462
5.352454921493083,8.761047364178147,11.19265106519106
5.503556445151348,8.711270145189182,10.81623861896833
5.620898594170008,8.683725466049509,10.53355049290806
5.743704507174265,8.644904455834917,10.25661218944096
5.948555021818892,8.585183979485761,9.798684159703825
6.12093230612888,8.494396410550635,9.431478214917984
6.251208176286958,8.434722677559476,9.163154973943957
6.386935401448767,8.359282457191355,8.905452042779824
6.614248401742326,8.239264696521849,8.4860194917655
6.812100483598327,8.105316263299324,8.153254066795892
6.964678102527849,8.00523623971907,7.914152908888463
7.247219742812854,7.841645707650506,7.542023890490468
7.47439428958552,7.683639479163201,7.241158842572823
7.663207456709468,7.569811144492491,7.030059170506848
7.862334014271022,7.45534847188367,6.82944892922943
8.234568999975044,7.259014372737269,6.514857097328308
8.507242916679772,7.085673995767284,6.247655982319758
8.733277617870687,6.95587662424813,6.065165133991908
8.964872280262417,6.831132033507027,5.893132326974261
9.39848594460608,6.601492635604201,5.659532980540062
9.707642951063153,6.408056335514435,5.434493162873689
9.961417196001635,6.25295603673805,5.28022126555768
10.44105975589745,5.950435653249083,5.074003273626476
10.78522780302018,5.713087268022184,4.874058454994458
11.08544418256168,5.505332644663475,4.755918311602809
11.39610781352903,5.284880309259774,4.647879785944513
11.99484805314628,4.840446039379425,4.516500978591078
12.4096306458294,4.545484551337938,4.360624094633522
12.76683878296028,4.278130215484202,4.27855428580347
13.13941914138224,4.002760603246727,4.196813066178666
13.85289899032502,3.450803697318643,4.110695720977743
14.32506079110088,3.117322142693837,3.963508119241292
14.73488680129991,2.813459392551697,3.883400526540138
15.51920055836411,2.204157025900548,3.774945251030661
16.02736599718431,1.860273316396764,3.621772707108991
16.44500312347487,1.655476772807318,3.545606057396538
16.90181000416539,1.328355184021497,3.429182964236825
17.78076075955502,0.6811350656979637,3.241585615655549
18.33424260922747,0.3324848935664994,3.031048761609619
18.82262298192512,0.003986798511448453,2.86939455101449
19.31152811350488,-0.3236088292607568,2.68942049169847
20.21738011340831,-0.9329504294942412,2.371516891780892
20.79463199330241,-1.252874143884631,2.097548150042307
21.28936524496536,-1.548086558798461,1.868749412775343
22.18165812137537,-2.095807411121606,1.420723738116499
22.66212444653971,-2.354798550831686,1.146123451334494
23.22057751763188,-2.600586591278803,0.8012130826223167
23.69566144001577,-2.821844680626141,0.4916767691040445
24.56762995651443,-3.204236554166393,-0.123042330781022
25.10766044538136,-3.365170961515618,-0.5250739126098285
25.57039817856106,-3.502787079072668,-0.8965320014185068
26.02733932649011,-3.61926348039725,-1.276189243769695
26.84233028152555,-3.786477608985093,-2.028025222351507
27.35274841899932,-3.827161556118625,-2.478823548012679
27.78061054146755,-3.848883524091768,-2.900842032864714
28.20697411004347,-3.854179636884,-3.331037152229256
28.98127461650908,-3.823611204997477,-4.171658828172496
29.4475371999307,-3.749442601872955,-4.647041962039069
29.84321539214233,-3.677297514285148,-5.09097231436524
30.56265351022184,-3.526211027869407,-5.993253958621017
30.98523912209671,-3.395957774454797,-6.505456480609658
31.34433341033073,-3.278585117712907,-6.996437493315038
31.68695434083422,-3.160266455496429,-7.495547771373367
32.27163839917517,-2.950840743183447,-8.515190363956629
32.60085326378895,-2.775256381611788,-9.046326941356252
32.86232338730631,-2.624912669087803,-9.577856666746356
33.09249851075027,-2.479538714144901,-10.11755586691188
33.44448623626834,-2.228954952949441,-11.20644447375021
33.64214038281898,-2.06444591858771,-11.76620552451655
33.77979205028642,-1.925963598406088,-12.30488164191971
33.98141750129261,-1.693097569232598,-13.38323338745953
34.08317386065949,-1.5332596542268,-13.93621130875125
34.15540271370959,-1.400430979860188,-14.48345622457969
34.21000612408138,-1.269627308797161,-15.01489668152545
34.29028774796664,-1.021407230368852,-16.05260867197206
34.32773491271112,-0.8777030679803187,-16.56845340720859
34.36181133220682,-0.7428701885868675,-17.07140837777069
34.38388435655766,-0.6106935793453728,-17.55426148724719
34.44201830124299,-0.3526102658797114,-18.43843612658826
34.46093695870325,-0.2244691844523556,-18.83958945243898
34.48399351493013,-0.09130120266315211,-19.20884650616413
34.55298832145041,0.2012774400836587,-19.86942979540382
34.5568817076195,0.3415010131132806,-20.1638321170883
34.57814721198632,0.5104655521558008,-20.43450376026435
34.59804647486137,0.6865206483042872,-20.68062106326092
34.65515054689525,1.094685733651429,-21.09852534066327
34.65160355916085,1.268658077056583,-21.26717597293847
34.65813226278964,1.465637644551552,-21.41537798063104
34.65892948169196,1.66608066246052,-21.51992588104018
34.67819026710465,2.100098668575698,-21.71492299836492
34.64867807830448,2.268201231914769,-21.79271581729867
34.63381723583954,2.462957740237834,-21.87197960413595
34.62848617526522,2.845074826071041,-21.99417635346104
34.6135611577885,3.002680287075394,-22.02523499889291
34.56476862272161,3.119113261631395,-22.01993652936655
34.54062464247822,3.236192053691931,-22.01721277430151
34.49269008223694,3.435751404685995,-21.99050787047295
34.41640477174568,3.459781108017318,-21.94182493425187
34.35933755933954,3.475717521318566,-21.90547717789743
34.28799885424279,3.468684465034156,-21.86434787485583
34.13531219729015,3.376384619663317,-21.77525432460749
34.00213922146443,3.26095944626505,-21.70690017623473
33.8828725539817,3.13240162230228,-21.65587533481532
33.73961816159207,2.970531373188595,-21.59988642594697
33.42377125446148,2.593414798963524,-21.51016747705155
33.20267099586935,2.342180520661875,-21.4447531792194
32.98593967426509,2.099414739918759,-21.38269232121344
32.53405912348487,1.569717288720452,-21.30591574500175
32.07853579845752,1.441909086201638,-21.45289766592492
31.43427815324322,1.28893077606529,-22.10714245702392
30.7726890482217,0.7037743447701101,-23.08709628898444
30.35520579487932,-0.06532697214400562,-23.5310369570042
30.30208449447181,-0.3205550920146791,-23.91024409857818
30.22688785748193,-0.3404885849231029,-24.76921722060204
29.85249880054511,-0.2352918530140047,-25.69210905166521
28.34971286485344,0.1004732519852735,-27.3766065724055
27.38178038991752,0.4439556801572583,-27.75555933210666
26.44363362929452,0.6894138318414836,-28.15366801208387
25.46994659946842,0.5430822458365546,-28.71411676985249
23.73572050017399,-1.020963851128387,-27.94654435311683
23.47698851709655,-1.443094760043647,-26.41893068714316
23.76385884825047,-0.8415959399074261,-24.85796065646027
25.16156936660902,1.170503677404838,-22.4050913834931
25.71884059368944,2.006875584613555,-21.3101928797815
26.37918304755074,3.24062137098876,-19.81533223830125
27.04874957542429,4.406072683849,-18.36389818900067
28.42066359231978,6.216814626048527,-15.56714557851557
29.10126267807249,7.241883553811692,-14.20982711641325
29.79208960273495,7.256295294444003,-13.60810887126726
31.13416239202934,7.294690710876249,-14.24971791489454
31.44370140569101,7.394363409168631,-15.40059706050777
31.11594002407686,7.312691416333697,-16.5049756038392
30.27344546058344,6.999645327728543,-17.52617330669707
28.027049588255,7.158685852039115,-17.21172023757936
26.76167800443777,6.599316363920221,-16.74878956995624
25.38600241249701,5.3624701995185,-16.11661752958293
23.75862219815896,4.343555820795672,-15.02267377118929
20.46775336250514,2.650737221335624,-13.17061555536011
18.75874307519129,2.142579485266349,-12.08997918616681
17.15210686985377,1.835824620747224,-11.30285494596669
14.52224623285511,1.475588373500313,-10.28545744038986
13.42555610161346,1.304203748547034,-10.21517444846733
12.53544443051498,1.369532329648492,-10.14662573745305
11.91903141779611,1.458312577591809,-10.20623852140838
11.21605908957687,1.613436765191073,-10.55247474217899
11.13572264014378,1.70253266876083,-10.63962984134178
11.22391282701683,1.734689430713492,-10.68408028165363
11.37671614005328,1.727833851120828,-10.75627175602964
11.7522498459867,1.763812558483788,-10.68802409367586
11.92504344922405,1.717042999038693,-10.50951089672629
12.12618507310881,1.733882663840974,-10.10853988469742
12.31653737092424,1.70311935765759,-9.629331130790343
12.8415301535305,1.685823632321916,-8.628097053989311
13.17922702297064,1.682243578446595,-8.263991799140296
13.52698484861549,1.663478124454137,-8.09506355256771
14.0484126804308,1.521640457602085,-8.252823137197833
14.1830549814481,1.457447553138167,-8.34004925429589
14.21406391145977,1.472737020483665,-8.308550594363636
14.18127719217994,1.453256036748016,-8.308519958702846
13.92588564960609,1.390740774473394,-8.220105032243348
13.73673446324148,1.376635752451633,-8.053530211054667
13.50342185887952,1.340551871297537,-7.833888422163302
13.21554861365305,1.317258662444229,-7.569501936287318
12.56511398984428,1.293845114148986,-7.019480345905739
12.25098177323027,1.268681714515412,-6.796636654996495
11.94773527803437,1.242987817540403,-6.618142959256917
11.39051651576654,1.17057539855536,-6.429857380390517
11.12959874627947,1.114044902691559,-6.384560641717404
10.89008579362498,1.052589798121836,-6.350888894359644
10.68474638497861,1.005664598354481,-6.308229868400879
10.39381736197756,0.9782011189436587,-6.194284016269455
10.27088667847502,1.003054469628345,-6.09986679050148
10.13095421963602,1.033830126345964,-5.978570593279326
9.95043707112228,1.063305644924045,-5.831364914493823
9.48672963503169,1.164021452491795,-5.472968911224714
9.231720203259886,1.209032789642117,-5.3088639989067
8.971217498174671,1.243433711892394,-5.177763102756787
8.494613303620671,1.25432749161132,-4.998153705466599
8.292097906599647,1.239439803795055,-4.929898604219614
8.111564437349038,1.204358427854654,-4.864336696554381
7.945529845150528,1.164492688874902,-4.77969641967975
7.660062425122067,1.119734831934769,-4.570827039798067
7.524937216082185,1.129681188922054,-4.454925325482028
7.387597139600502,1.151019817731784,-4.3463924620329
7.240271453720434,1.171897027497655,-4.256706518908661
6.915211113871571,1.172311499715141,-4.061236832987021
6.746638439639,1.154462550322793,-3.95085743284853
6.592110502400632,1.131832250278227,-3.849370313762934
6.437321173966745,1.104369037510219,-3.752388825127782
6.15306068269389,1.081568707669329,-3.559510301086645
6.015070323916445,1.092542274920281,-3.460669628164855
5.893103249982425,1.121493297140263,-3.377505019442646
5.674959655196986,1.174041043442656,-3.250836143929932
5.548479271793695,1.197444056983362,-3.168564768490088
5.434198092778528,1.197420771720562,-3.093122715670961
5.305030225774286,1.177955231889599,-3.002880014722566
5.050781514612908,1.091113077461761,-2.792328369208376
4.899669109986137,1.034658060558695,-2.647429833655528
4.77295077002502,0.9693130883870679,-2.52635102156188
4.650337470845569,0.9024294874871406,-2.419035905799991
4.445790495828986,0.7914529185557519,-2.23465712212749
4.3127249249838,0.7112286329370128,-2.137204517260307
4.177983967518044,0.6363643883477668,-2.027511814117593
3.941588888012509,0.4644415076199744,-1.816190990326135
3.800303667569401,0.374616200603911,-1.686943963513534
3.665336955195495,0.3133548521768145,-1.586776438980698
3.514800076791145,0.2707835459766068,-1.499623628905762
3.152198546704462,0.2273393344438445,-1.36313839639822
2.915969049797154,0.1920689655291759,-1.243449424322768
2.721688524236568,0.163216849219208,-1.135730450551411
2.535388922050962,0.09854303342549203,-1.035899325769436
2.246858812972106,-0.06838603657810954,-0.790464484021542
2.077499356623306,-0.1699665185020955,-0.6250886885661355
1.948398846241552,-0.232233597883498,-0.4950280117110628
1.703667170718606,-0.2564346224881096,-0.2680192247035658
1.522700695035049,-0.2810098874501288,-0.1016437175960085
1.389841220216703,-0.308835243955091,0.02492393187098507
1.246133339224945,-0.3466131195931575,0.1774306124560132
1.019657952189983,-0.4613377202527448,0.4613088615177094
0.8703176210058059,-0.5754247742579534,0.6608435172292264
0.7851928133826087,-0.6568995450251789,0.829695241197772
0.7095308231170199,-0.7300873433853245,0.9995107540396262
0.5856952336335235,-0.7999056796380026,1.242315878376075
0.4327426534793659,-0.8435974770743595,1.444578720679694
0.3074734486611401,-0.8261533126552685,1.600961605398477
0.08096687612613884,-0.6782091803565042,1.840614455779595
-0.1054545902001136,-0.6075553971538247,2.052205924635323
-0.2567109460146098,-0.5025561996346252,2.215408184403261
-0.4181522686736256,-0.4203557769550521,2.399759751425047
-0.6808969502527935,-0.2811893997278306,2.787571130990271
-0.8834002418273794,-0.2632267295389272,3.091968823377181
-1.047820881772257,-0.2368436916136662,3.343426952665109
-1.217367116498782,-0.2045689851991357,3.649603360950538
-1.425545332573295,-0.1371621800260889,4.192490989346008
-1.583904814892809,-0.165537967261538,4.527665774104871
-1.691704858513747,-0.2046523606509693,4.736364838287162
-1.82847321039933,-0.2000063063275172,5.019321001666554
-1.898790740009456,-0.2037724569399368,5.176036258427365
-2.016462991301393,-0.2477840347974034,5.459883457811125
-2.096919542345536,-0.3050549342464294,5.730457366559966
-2.277669078004815,-0.4831584707094035,6.314775421874535
-2.446041941449437,-0.6549001284678553,6.747285307239618
-2.538774269813474,-0.8540872078483381,7.074137206305396
-2.630651723724299,-1.072763331520823,7.455441014219269
-2.788656154162324,-1.440793671750515,8.14965019845171
-2.967097822093263,-1.600369637307437,8.627619859399475
-3.078528249376721,-1.683642106372158,9.000391668165673
-3.150361996930938,-1.708902013679877,9.393437856918069
-3.21103271707113,-1.555983078141314,9.896673859983469
-3.266025059574186,-1.46326439351445,10.22084568700056
-3.275182785009116,-1.32687472247662,10.38310387859762
-3.249386691679207,-1.127014558260118,10.59857428572034
-3.202793816077817,-1.12762111003612,10.80942878443631
-3.176888213299516,-1.166260353796828,11.15596197822367
-3.149659958686485,-1.146589694563685,11.36832978377968
-3.17825127788779,-1.06878642348662,11.57093218636055
-3.244842628732058,-1.097908553744092,11.87006741384624
-3.220925147701943,-1.146894301194478,12.06346318754301
-3.138060898978038,-1.198997925049628,12.26159685760594
-2.895714321651089,-1.263613308625396,12.40200822362891
-2.808683117213506,-1.348419589078125,12.58736006257638
-2.700676310340874,-1.417261348997774,12.73363065045339
-2.413801472835145,-1.461493703535199,13.14195485177606
-2.299341640310619,-1.447743253928194,13.53933468601115
-2.203778990075389,-1.366520838842602,13.78766784160596
-2.116250733601614,-1.314236902683245,13.94290806788196
-1.93646340496377,-1.251706160964636,14.10723306243182
-1.817242467380587,-1.210846525519277,14.36869738759086
-1.66717635275727,-1.136679910575364,14.45933221132294
-1.463360503666227,-1.056676575253514,14.47653762470826
-0.9088297157633392,-0.675447411479872,14.486054190667
-0.5717425854173595,-0.4269286367710453,14.62939839206312
-0.2051393781698447,-0.09049254161657272,14.68896950036452
0.6318391324959229,0.770767158800693,14.598918445658
1.120229567365646,1.21418670855908,14.49754172475826
1.707447763329508,1.689833611165009,14.63931580013342
2.361134340571788,2.198379942154084,14.83901821989323
3.713865327256467,3.261315033079683,15.4500460221093
4.252457532058344,3.780650895822763,15.82507658201693
4.611130009739068,4.217225699787006,16.22665596968217
