qx,qy,qz,qw,qtime,mx,my,mz,mtime,ax,ay,az,atime,gyrox,gyroy,gyroz,gyrotime,linax,linay,linaz
-0.000000,-0.000000,0.000000,0.000000,30015,23676,-21758,19959,50178,-16261,4875,4352,29954,-26244,-14337,-5122,30207,19836,4860.253975,-0.270758,0.672454,0.640306,31899,604,-2133,589,31684,2946,28,568,31938,-105,-328,-17,31899,-182,-1736,392,
0.636978,-0.580614,0.426234,0.274719,40427,1857,-2192,-1248,40418,1868,1498,6331,40427,-1343,121,150,40427,-111,6556,-3729,
0.636155,-0.581591,0.425232,0.276107,40466,1857,-2192,-1248,40418,1858,1524,6329,40466,-1319,156,146,40466,-165,6554,-3750,
0.635280,-0.582603,0.424117,0.277702,40504,1857,-2192,-1248,40418,1847,1550,6330,40504,-1460,194,104,40504,-269,6545,-3755,
0.634389,-0.583581,0.423011,0.279366,40543,1857,-2192,-1248,40418,1826,1580,6319,40581,-1478,233,79,40543,-315,6538,-3758,
0.632556,-0.585450,0.420772,0.282970,40620,1857,-2192,-1248,40418,1815,1589,6313,40620,-1548,312,16,40620,-358,6528,-3760,
0.631621,-0.586328,0.419657,0.284890,40658,1857,-2192,-1248,40418,1804,1595,6304,40658,-1564,352,-13,40658,-435,6502,-3757,
0.630684,-0.587158,0.418545,0.286885,40696,1857,-2192,-1228,40730,1792,1597,6294,40696,-1580,390,-49,40696,-469,6487,-3754,
0.629743,-0.587940,0.417444,0.288947,40735,1857,-2192,-1228,40730,1768,1592,6273,40773,-1591,429,-83,40735,-499,6471,-3748,
0.627867,-0.589330,0.415300,0.293256,40812,1857,-2192,-1228,40730,1756,1585,6260,40812,-1591,510,-153,40812,-528,6453,-3741,
0.626933,-0.589933,0.414270,0.295490,40850,1857,-2192,-1228,40730,1743,1576,6245,40850,-1585,551,-188,40850,-576,6411,-3722,
0.626004,-0.590472,0.413271,0.297772,40889,1857,-2192,-1228,40730,1715,1551,6212,40927,-1574,591,-221,40889,-597,6389,-3710,
0.625082,-0.590945,0.412311,0.300093,40927,1857,-2192,-1228,40730,1701,1535,6194,40965,-1557,631,-252,40927,-614,6366,-3696,
0.623259,-0.591691,0.410525,0.304826,41004,1857,-2192,-1228,40730,1687,1518,6174,41004,-1512,708,-309,41004,-630,6341,-3682,
