qx,qy,qz,qw,qtime,mx,my,mz,mtime,ax,ay,az,atime,gyrox,gyroy,gyroz,gyrotime,linax,linay
linaz,0.254526,-0.271699,0.672037,0.640126,0.975830078125,18.43261719052,-65.09399415129,17.97485351857,0.9669189453125,13.95340727539062,0.1484405029296875,2.810792749023437,0.975830078125,-16.6320800754,-54.931640616,-2.4414062496,0.975830078125,-0.8762778076171874,-8.125920434570313,1.814804858398437
0.254821,-0.272203,0.67181,0.640033,0.97698974609375,18.43261719052,-65.24658204194,17.97485351857,0.9764404296875,13.80017836914062,0.1484405029296875,2.896984008789062,0.97698974609375,-17.8527832002,-57.5256347562,-3.3569335932,0.97698974609375,-0.852335791015625,-7.75721337890625,1.786074438476562
0.255145,-0.272725,0.671571,0.639934,0.978179931640625,18.43261719052,-65.24658204194,17.97485351857,0.9764404296875,13.65173786621094,0.1388636962890625,2.987963671875,0.978179931640625,-17.3950195284,-61.03515624,-3.814697265,0.978179931640625,-0.814028564453125,-7.575254052734374,1.766920825195312
0.255482,-0.27328,0.671308,0.639838,0.979339599609375,18.43261719052,-65.24658204194,17.97485351857,0.9764404296875,13.37879887695312,0.0718260498046875,3.1794998046875,0.98052978515625,-19.5312499968,-64.3920898332,-5.1879882804,0.979339599609375,-0.7709329345703124,-7.398083129882812,1.762132421875
0.256332,-0.27434,0.6708,0.639577,0.981689453125,18.43261719052,-65.24658204194,17.97485351857,0.9764404296875,13.254300390625,0.0383072265625,3.294421484375,0.981689453125,-10.681152342,-70.3430175666,-6.103515624,0.981689453125,-0.689530078125,-7.024587670898437,1.786074438476562
0.25678,-0.274881,0.6705100000000001,0.639469,0.982879638671875,18.43261719052,-65.24658204194,17.97485351857,0.9764404296875,13.1393787109375,0.0047884033203125,3.418919970703125,0.982879638671875,-12.207031248,-71.56372069139999,-9.155273436,0.982879638671875,-0.6464344482421874,-6.847416748046874,1.805228051757812
0.25725,-0.275415,0.670199,0.639377,0.984039306640625,18.43261719052,-65.24658204194,17.97485351857,0.9764404296875,12.91432375488281,-0.06703764648437499,3.643974926757812,0.985198974609375,-11.2915039044,-72.6318359256,-12.207031248,0.984039306640625,-0.59376201171875,-6.675034228515624,1.81959326171875
0.258376,-0.276342,0.66962,0.63913,0.98638916015625,19.62280273759,-65.09399415129,18.43261719052,0.985931396484375,12.80419047851562,-0.1101332763671875,3.763685009765625,0.98638916015625,5.035400389799999,-75.3784179564,-12.969970701,0.98638916015625,-0.5458779785156249,-6.497863305664062,1.838746875
0.25899,-0.276796,0.669309,0.639009,0.987548828125,19.62280273759,-65.09399415129,18.43261719052,0.985931396484375,12.68926879882812,-0.124498486328125,3.907337109375,0.987548828125,3.2043457026,-77.81982420599999,-16.1743164036,0.987548828125,-0.47884033203125,-6.100425830078125,1.881842504882812
0.259514,-0.277384,0.668969,0.638898,0.988739013671875,19.62280273759,-65.09399415129,18.43261719052,0.985931396484375,12.5647703125,-0.1580173095703125,4.031835595703125,0.988739013671875,-11.7492675762,-80.56640623679999,-12.969970701,0.988739013671875,-0.40222587890625,-5.928043310546875,1.853112084960937
0.260221,-0.277848,0.668672,0.63872,0.989898681640625,19.62280273759,-65.09399415129,18.43261719052,0.985931396484375,12.28704291992188,-0.258573779296875,4.204218115234375,0.9910888671875,9.918212888999999,-85.44921873600001,-13.8854980446,0.989898681640625,-0.3591302490234375,-5.741295581054687,1.843535278320312
0.261984,-0.278661,0.668017,0.638331,0.99224853515625,19.62280273759,-65.09399415129,18.43261719052,0.985931396484375,12.15296762695312,-0.24899697265625,4.323928198242188,0.99224853515625,18.4631347626,-97.0458984216,-23.1933593712,0.99224853515625,-0.354341845703125,-5.540182641601562,1.838746875
0.262828,-0.27922,0.667596,0.63818,0.993408203125,19.62280273759,-65.09399415129,18.43261719052,0.985931396484375,12.01889233398437,-0.229843359375,4.395754248046875,0.993408203125,8.239746092400001,-102.233886702,-24.414062496,0.993408203125,-0.36391865234375,-5.214571215820312,1.738190405273437
0.263778,-0.279745,0.667178,0.637994,0.994598388671875,20.08056640954,-65.09399415129,18.28002929987,0.995452880859375,11.87045183105469,-0.2059013427734375,4.429273071289062,0.994598388671875,17.8527832002,-108.0322265448,-25.6347656208,0.994598388671875,-0.392649072265625,-5.05655390625,1.661575952148437
0.264803,-0.280259,0.666756,0.637786,0.995758056640625,20.08056640954,-65.09399415129,18.28002929987,0.995452880859375,11.56399401855469,-0.1292868896484375,4.50109912109375,0.9969482421875,23.651123043,-112.7624511534,-26.8554687456,0.995758056640625,-0.4070142822265625,-4.888959790039062,1.594538305664063
0.266943,-0.281503,0.665761,0.637385,0.99810791015625,20.08056640954,-65.09399415129,18.28002929987,0.995452880859375,11.41076511230469,-0.1292868896484375,4.553771557617187,0.99810791015625,16.3269042942,-128.0212402134,-31.4331054636,0.99810791015625,-0.3303998291015625,-4.529829541015625,1.489193432617187
0.268154,-0.282175,0.665225,0.63714,0.999267578125,20.08056640954,-65.09399415129,18.28002929987,0.995452880859375,11.25753620605469,-0.1771709228515625,4.620809204101562,0.999267578125,22.7355956994,-138.092040993,-32.3486328072,0.999267578125,-0.239420166015625,-4.328716601562499,1.470039819335937
0.269526,-0.282816,0.664698,0.636826,1.000457763671875,20.08056640954,-65.09399415129,18.28002929987,0.995452880859375,11.11867250976562,-0.24899697265625,4.716577270507813,1.000457763671875,36.4685058534,-148.010253882,-32.6538085884,1.000457763671875,-0.15322890625,-4.122815258789062,1.470039819335937
